#Bump,Camber,Caster,Toe,SteerAngle,SteerRack-0.0010499984250007055,0.0,0.0,0.0,nan,0.0
-----------------------------------------0.19063579882508894,-0.08121954634092826,0.0013341914638417202,0.013250000810411531,0.0011781374358494899,0.0
-----------------------------------------0.19151552009429829,-0.08347252079546182,0.0022344592812070215,0.019926807368539506,0.0015884878690404884,0.0
-----------------------------------------0.19239351772511937,-0.08215788517875225,0.0013917631972751245,0.01376304487902285,0.0012425141506399598,0.0
-----------------------------------------0.19326978381557972,-0.08440846852396286,0.002299814128063576,0.02043524522602629,0.001656746743231355,0.0
-----------------------------------------0.19414431047929032,-0.08309581949703379,0.001450287435150105,0.01427598758911886,0.001307646353290909,0.0
-----------------------------------------0.19501708984551697,-0.08534395953697825,0.0023660798092992263,0.020943550304498473,0.0017257326501415792,0.0
-----------------------------------------0.19588811405925147,-0.0840332776769722,0.0015097593601508023,0.014788794114625671,0.0013735204309393125,0.0
-----------------------------------------0.19675737528128168,-0.08627892247728457,0.002433251112714198,0.021451688412138736,0.0017954318902023247,0.0
-----------------------------------------0.19762486568826249,-0.08497018786419762,0.0015701738649813936,0.015301429429311394,0.0014401226556870529,0.0
-----------------------------------------0.19849057747278606,-0.08721328571857138,0.002501322484566418,0.021959624878767226,0.0018658306529258683,0.0
-----------------------------------------0.19935450284345205,-0.08590647804453505,0.0016315255376406304,0.01581385832631896,0.0015074392048400585,0.0
-----------------------------------------0.20021663402493825,-0.0881469775394452,0.0025702881259704303,0.022467325148697263,0.0019369150386983332,0.0
-----------------------------------------0.20107696325806965,-0.08684207603563074,0.0016938086924424914,0.016326045539649493,0.0015754561552137718,0.0
-----------------------------------------0.2019354827998889,-0.08907992598462598,0.0026401419112860283,0.022974754296245094,0.0020086710455401446,0.0
-----------------------------------------0.2027921849237261,-0.08777690945740371,0.0017570173106218514,0.016837955446448498,0.0016441594843475725,0.0
-----------------------------------------0.20364706191926787,-0.09001205899109603,0.0027108774464930712,0.023481877341429137,0.002081084575295733,0.0
-----------------------------------------0.204500106092627,-0.08871090583670305,0.001821145131289831,0.017349552544651838,0.00171353507798642,0.0
-----------------------------------------0.20535130976641164,-0.09094330433144941,0.0027824880571927766,0.023988659227901422,0.0021541414436771007,0.0
-----------------------------------------0.2062006652797944,-0.0896439925110931,0.0018861855810266782,0.01786080112090407,0.0017835687350960636,0.0
-----------------------------------------0.2070481649885816,-0.09187358967498097,0.0028549668104478195,0.02449506498120737,0.0022278273936249537,0.0
-----------------------------------------0.20789380126528148,-0.09057609671632268,0.0019521318438917453,0.01837166564574524,0.0018542461818551392,0.0
-----------------------------------------0.20873756649917313,-0.09280284250667034,0.0029283064888062788,0.02500105951890309,0.0023021280846458807,0.0
-----------------------------------------0.2095794530963754,-0.0915071454877166,0.0020189767724049508,0.018882110329600965,0.0019255530717139085,0.0
-----------------------------------------0.21041945347991445,-0.09373099017776647,0.003002499559220166,0.025506607640832877,0.002377029124441702,0.0
-----------------------------------------0.2112575600897925,-0.09243706578845871,0.0020867129551471455,0.019392099517810416,0.0019974750023705364,0.0
-----------------------------------------0.21209376538305574,-0.09465795994886743,0.003077538250333142,0.026011674295487813,0.0024525160501832123,0.0
-----------------------------------------0.2129280618338621,-0.09336578443093126,0.0021553326958713443,0.019901597519797976,0.0020699975046917377,0.0
-----------------------------------------0.21376044193354926,-0.09558367895579223,0.0031534145046185264,0.02651622444479113,0.00252857435218688,0.0
-----------------------------------------0.21459089819070193,-0.09429322810223072,0.00222482801223629,0.020410568625353606,0.0021431060498395024,0.0
-----------------------------------------0.21541942313121926,-0.09650807414567072,0.003230119932279866,0.02702022268417449,0.002605189440244019,0.0
-----------------------------------------0.2162460092983826,-0.09521932337087462,0.0022951905920963376,0.020918976901135485,0.0022167860528592848,0.0
-----------------------------------------0.21707064925292194,-0.09743107249222704,0.0033076459225527726,0.027523633981515305,0.0026823466952531874,0.0
