#time,V_x,k,SlipAngle,LateralForce,DynamicS,AbsVy,
2355,[0.00026132],10000,[0.00043152],[-2055073.55945072],[1.12765259e-07]
2356,[0.00031898],10000,[0.00037855],[-2187706.72880655],[1.20749784e-07]
2357,[0.00035124],10000,[0.00029659],[-3236597.82602698],[1.04173371e-07]
2358,[0.0003693],10000,[0.00023652],[-4840590.54446086],[8.73454272e-08]
2359,[0.00037942],10000,[0.00019219],[-7135772.16184378],[7.29187375e-08]
2360,[0.0003851],10000,[0.00015796],[-10406884.41141782],[6.08308322e-08]
2361,[0.00038828],10000,[0.00013067],[-15083698.69482332],[5.07365036e-08]
2362,[0.00039008],10000,[0.00010847],[-21789900.50315076],[4.23104542e-08]
2363,[0.00039109],10000,[9.02015898e-05],[-31426542.59374568],[3.52768017e-08]
2364,[0.0001628],10000,[0.00015457],[-25708005.43589531],[2.51648003e-08]
2365,[0.00027269],10000,[0.00353881],[-29282.35853878],[9.65019855e-07]
2366,[0.00018168],10000,[0.00453983],[-26706.71103407],[8.24783093e-07]
2367,[0.00018166],10000,[0.00467037],[-25237.2576855],[8.48410774e-07]
2368,[0.00028316],10000,[0.0033086],[-32261.09222352],[9.36863424e-07]
2369,[-0.00017925],10000,[0.00397557],[35296.81188189],[-7.12632311e-07]
2370,[-0.00018379],10000,[-0.00130638],[318820.77447567],[2.40094672e-07]
2371,[-0.00028643],10000,[-0.0004543],[1691546.22021455],[1.30127884e-07]
2372,[-0.00018371],10000,[-0.00046523],[2514914.13269949],[8.54685451e-08]
2373,[-0.00018368],10000,[-0.00068591],[1157187.05792402],[1.25988603e-07]
2374,[-0.0002863],10000,[-0.00046748],[1598325.58428904],[1.33836764e-07]
2375,[-0.00034361],10000,[-0.00033644],[2571042.72073057],[1.15605582e-07]
2376,[0.00018663],10000,[-0.00045657],[-2570347.0641721],[-8.5211334e-08]
2377,[0.00028563],10000,[0.00086966],[-462914.12028931],[2.4840007e-07]
2378,[0.00034088],10000,[0.00073114],[-548778.24815369],[2.49231813e-07]
2379,[0.00018129],10000,[0.00103093],[-518995.3181652],[1.86899326e-07]
2380,[0.],10000,[0.00103093],[-inf],[0.]
2381,[0.00019257],10000,[0.00096311],[-559823.31539629],[1.85470212e-07]
2382,[0.00027966],10000,[0.00140259],[-181761.41308186],[3.92253049e-07]
2383,[0.00032825],10000,[0.00109344],[-254801.49004813],[3.58925502e-07]
2384,[-0.00019377],10000,[0.00137207],[274131.36007835],[-2.65867699e-07]
2385,[-0.00026249],10000,[-0.00018233],[11459135.66447779],[4.78610988e-08]
2386,[-0.00030082],10000,[-0.00024857],[5380018.33683895],[7.47760161e-08]
2387,[-0.00032221],10000,[-0.00020754],[7205403.95706024],[6.68709195e-08]
2388,[-0.00033414],10000,[-0.00016864],[10523167.65045477],[5.63492813e-08]
2389,[-0.00034079],10000,[-0.00013809],[15388586.38418648],[4.70593585e-08]
2390,[-0.00034451],10000,[-0.0001139],[22376342.06263733],[3.92379232e-08]
2391,[-0.00034659],10000,[-9.43447998e-05],[32415459.14035388],[3.26986524e-08]
2392,[-0.00034775],10000,[-7.83225309e-05],[46876837.1354921],[2.72367313e-08]
2393,[-0.00034841],10000,[-6.50819752e-05],[67762854.89790738],[2.26750148e-08]
2394,[-0.00034878],10000,[-5.40882647e-05],[98003485.22687882],[1.88649401e-08]
2395,[-0.000349],10000,[-4.4935712e-05],[1.41903868e+08],[1.56824582e-08]
2396,[-0.00034913],10000,[-3.73044794e-05],[2.05822733e+08],[1.30240386e-08]
2397,[-0.00034921],10000,[-3.09362521e-05],[2.99210726e+08],[1.08032678e-08]
2398,[-0.00034927],10000,[-2.56193845e-05],[4.36219365e+08],[8.94800807e-09]
2399,[-0.00034931],10000,[-2.11790272e-05],[6.38230749e+08],[7.39803308e-09]
2400,[-0.00034934],10000,[-1.74700404e-05],[9.37904831e+08],[6.10305546e-09]
2401,[-0.00034937],10000,[-1.43716216e-05],[1.38578816e+09],[5.02108277e-09]
2402,[-0.0003494],10000,[-1.17830725e-05],[2.06136831e+09],[4.11704729e-09]
2403,[-0.00034943],10000,[-9.62037641e-06],[3.09210371e+09],[3.36166075e-09]
2404,[-0.00034946],10000,[-7.81340469e-06],[4.68730839e+09],[2.7304621e-09]
2405,[-0.00034949],10000,[-6.30359974e-06],[7.20100375e+09],[2.20301946e-09]
2406,[-0.00034951],10000,[-5.04205808e-06],[1.12543576e+10],[1.76226593e-09]
2407,[-0.00034954],10000,[-3.98793491e-06],[1.79889694e+10],[1.39394506e-09]
2408,[-0.00034957],10000,[-3.10711194e-06],[2.96315583e+10],[1.08614701e-09]
2409,[-0.0003496],10000,[-2.37108715e-06],[5.08790533e+10],[8.28921609e-10]
2410,[-0.00034962],10000,[-1.75605305e-06],[9.27522484e+10],[6.13956952e-10]
2411,[-0.00034965],10000,[-1.24211612e-06],[1.85370611e+11],[4.34307093e-10]
2412,[-0.00034968],10000,[-8.12659295e-07],[4.33025772e+11],[2.84169687e-10]
2413,[-0.00034971],10000,[-4.53797713e-07],[1.38858214e+12],[1.58696052e-10]
2414,[-0.00034973],10000,[-1.53930943e-07],[1.20672884e+13],[5.38349579e-11]
2415,[-0.00034976],10000,[9.66356521e-08],[3.06162588e+13],[-3.37995173e-11]
2416,[-0.00034979],10000,[3.06000776e-07],[3.05314289e+12],[-1.07036116e-10]
2417,[-0.00034982],10000,[4.80932113e-07],[1.23591872e+12],[-1.68238858e-10]
2418,[-0.00034985],10000,[6.2708488e-07],[7.26892299e+11],[-2.19383319e-10]
2419,[-0.00034987],10000,[7.49186873e-07],[5.09222586e+11],[-2.62121221e-10]
2420,[-0.0003499],10000,[8.51186298e-07],[3.94460909e+11],[-2.97832033e-10]
2421,[-0.00034993],10000,[9.36382646e-07],[3.25920549e+11],[-3.27668657e-10]
2422,[-0.00034996],10000,[1.00753676e-06],[2.814893e+11],[-3.5259586e-10]
2423,[-0.00034999],10000,[1.0669525e-06],[2.50991352e+11],[-3.73418782e-10]
2424,[-0.00035001],10000,[1.1165564e-06],[2.29167398e+11],[-3.9081075e-10]
2425,[-0.00015496],10000,[2.25606825e-06],[1.2678582e+11],[-3.49604555e-10]
2426,[-0.0001792],10000,[-0.00021008],[12643530.01348159],[3.76476916e-08]
2427,[-0.00023378],10000,[-0.00098277],[442883.58347109],[2.29752373e-07]
2428,[0.],10000,[-0.00098277],[-inf],[0.]
2429,[-0.00016535],10000,[-0.00123037],[399516.94784561],[2.03437058e-07]
2430,[-0.00019999],10000,[0.0004542],[2423806.61179206],[-9.08355327e-08]
2431,[-0.00014537],10000,[0.02510368],[1091.32059828],[-3.65014663e-06]
2432,[-0.00015777],10000,[0.01152409],[4772.31914701],[-1.81829293e-06]
2433,[-0.00016467],10000,[0.0073853],[11133.70204205],[-1.21616365e-06]
2434,[-7.65171227e-05],10000,[0.04915296],[540.49553584],[-3.76407471e-06]
2435,[-0.00011931],10000,[0.01855298],[2434.74017441],[-2.21377631e-06]
2436,[-0.00014317],10000,[0.01060838],[6206.42807482],[-1.51882975e-06]
2437,[-0.00015649],10000,[0.00722025],[12257.82295742],[-1.12988562e-06]
2438,[-0.00016392],10000,[0.00540729],[20863.78393602],[-8.86395644e-07]
2439,[-0.00016808],10000,[0.00429842],[32200.06855776],[-7.22494603e-07]
2440,[-0.00017041],10000,[0.0035574],[46369.89530094],[-6.06221228e-07]
2441,[-0.00017172],10000,[0.00303008],[63427.28836876],[-5.20318475e-07]
2442,[-0.00017245],10000,[0.00263689],[83395.69315688],[-4.54741758e-07]
2443,[-0.00017287],10000,[0.00233297],[106281.25667127],[-4.03306114e-07]
2444,[-0.00017311],10000,[0.00209128],[132081.36123656],[-3.62030662e-07]
2445,[-0.00017326],10000,[0.00189464],[160789.59482414],[-3.28258406e-07]
2446,[-0.00017334],10000,[0.00173159],[192398.36537362],[-3.00160603e-07]
2447,[-0.0001734],10000,[0.00159425],[226900.11359155],[-2.76444585e-07]
2448,[-0.00017344],10000,[0.00147702],[264287.77786421],[-2.5617489e-07]
2449,[-0.00017347],10000,[0.0013758],[304554.90226247],[-2.3866023e-07]
2450,[-0.0001735],10000,[0.00128753],[347695.61025643],[-2.23380057e-07]
2451,[-0.00017352],10000,[0.00120988],[393704.53646152],[-2.09935693e-07]
2452,[-0.00017354],10000,[0.00114106],[442576.76979973],[-1.98017083e-07]
2453,[-0.00017356],10000,[0.00107964],[494307.8190548],[-1.87379723e-07]
2454,[-0.00017358],10000,[0.0010245],[548893.58687195],[-1.77828357e-07]
2455,[-0.00017359],10000,[0.00097471],[606330.3591883],[-1.69205264e-07]
2456,[-0.00017361],10000,[0.00092955],[666614.79963352],[-1.61381711e-07]
2457,[-0.00017363],10000,[0.00088838],[729743.94572446],[-1.54251612e-07]
2458,[-0.00017365],10000,[0.00085071],[795715.19270193],[-1.47726791e-07]
2459,[-0.00017367],10000,[0.00081611],[864526.28425304],[-1.41733365e-07]
2460,[-0.00017369],10000,[0.00078422],[936175.29313932],[-1.3620897e-07]
2461,[-0.00017371],10000,[0.00075473],[1010660.60506523],[-1.31100614e-07]
2462,[-0.00017372],10000,[0.00072738],[1087980.88357976],[-1.26362981e-07]
2463,[-0.00017374],10000,[0.00070194],[1168135.05640504],[-1.21957093e-07]
2464,[-0.00017376],10000,[0.00067822],[1251122.27886565],[-1.17849249e-07]
2465,[-0.00017378],10000,[0.00065606],[1336941.91435762],[-1.14010154e-07]
2466,[-0.0001738],10000,[0.0006353],[1425593.51485119],[-1.10414231e-07]
2467,[-0.00017382],10000,[0.00061581],[1517076.76603145],[-1.07039048e-07]
2468,[-0.00017384],10000,[0.00059749],[1611391.49857483],[-1.03864848e-07]
2469,[-0.00017385],10000,[0.00058022],[1708537.63325191],[-1.00874166e-07]
2470,[-0.00017387],10000,[0.00056393],[1808515.21497315],[-9.80515039e-08]
2471,[-0.00017389],10000,[0.00054852],[1911324.35451317],[-9.53830609e-08]
2472,[-0.00017391],10000,[0.00053394],[2016965.17944266],[-9.28565109e-08]
2473,[-0.00017393],10000,[0.00052011],[2125437.92084872],[-9.04608069e-08]
2474,[-0.00017395],10000,[0.00050697],[2236742.78722801],[-8.81860226e-08]
2475,[-0.00017396],10000,[0.00049449],[2350880.07632384],[-8.60232107e-08]
2476,[-0.00017398],10000,[0.0004826],[2467850.02092224],[-8.39642883e-08]
2477,[-0.000174],10000,[0.00047127],[2587652.92993387],[-8.20019321e-08]
2478,[-0.00017402],10000,[0.00046046],[2710289.06944896],[-8.01294934e-08]
2479,[-0.00017404],10000,[0.00045013],[2835758.73989914],[-7.83409202e-08]
2480,[-0.00017406],10000,[0.00044026],[2964062.19952294],[-7.66306933e-08]
2481,[-0.00017408],10000,[0.00043081],[3095199.70649102],[-7.49937682e-08]
2482,[-0.00017409],10000,[0.00042176],[3229171.54842964],[-7.34255244e-08]
2483,[-0.00017411],10000,[0.00041307],[3365977.96406807],[-7.19217228e-08]
2484,[-0.00017413],10000,[0.00040474],[3505619.19058442],[-7.04784666e-08]
2485,[-0.00017415],10000,[0.00039674],[3648095.39381939],[-6.90921681e-08]
2486,[-0.00017417],10000,[0.00038905],[3793406.83607562],[-6.77595167e-08]
2487,[-0.00017419],10000,[0.00038164],[3941553.70869449],[-6.64774548e-08]
2488,[-0.00017421],10000,[0.00037452],[4092536.11493178],[-6.52431533e-08]
2489,[-0.00017422],10000,[0.00036765],[4246354.325771],[-6.40539892e-08]
2490,[-0.00017424],10000,[0.00036103],[4403008.40469868],[-6.290753e-08]
2491,[-0.00017426],10000,[0.00035465],[4562498.56892678],[-6.18015137e-08]
2492,[-0.00017428],10000,[0.00034848],[4724824.90130065],[-6.07338364e-08]
2493,[-7.73253208e-05],10000,[0.04858871],[547.35065858],[-3.76009677e-06]
2494,[-5.21755659e-05],10000,[0.00012578],[1.21136805e+08],[-6.56289608e-09]
2495,[-0.0001258],10000,[0.00066542],[1795273.34036916],[-8.37089963e-08]
2496,[-0.00016693],10000,[0.0004812],[2587190.21119202],[-8.0324357e-08]
2497,[-0.0001899],10000,[0.00036167],[4025801.17927233],[-6.86815351e-08]
2498,[-0.00020275],10000,[0.00028502],[6071470.32488301],[-5.77868543e-08]
2499,[-0.00020993],10000,[0.00023112],[8917811.52974986],[-4.85184033e-08]
2500,[-0.00021395],10000,[0.00019044],[12887355.74809745],[-4.07449613e-08]
2501,[-0.0002162],10000,[0.00015838],[18439540.19536489],[-3.42418848e-08]
2502,[-0.00021747],10000,[0.00013245],[26210359.79371727],[-2.88048964e-08]
2503,[-0.00021819],10000,[0.00011119],[37071775.84859042],[-2.42602624e-08]
2504,[-0.0002186],10000,[9.36054532e-05],[52209775.81138424],[-2.04619501e-08]
2505,[-0.00021883],10000,[7.89988854e-05],[73222551.6911395],[-1.7287579e-08]
2506,[-0.00021897],10000,[6.68338277e-05],[1.02239614e+08],[-1.46347215e-08]
2507,[-0.00021906],10000,[5.66873609e-05],[1.42060176e+08],[-1.24177071e-08]
2508,[-0.00021911],10000,[4.82174649e-05],[1.9630424e+08],[-1.05649135e-08]
2509,[-0.00021915],10000,[4.11436733e-05],[2.69562897e+08],[-9.01647581e-09]
2510,[-0.00021917],10000,[3.52341573e-05],[3.67523974e+08],[-7.72236699e-09]
2511,[-0.00021919],10000,[3.02963992e-05],[4.97038127e+08],[-6.64078289e-09]
2512,[-0.00021921],10000,[2.61701102e-05],[6.66078297e+08],[-5.73679282e-09]
2513,[-0.00021923],10000,[2.27216383e-05],[8.83538484e+08],[-4.98121042e-09]
2514,[-0.00021924],10000,[1.98394434e-05],[1.15882099e+09],[-4.34964851e-09]
2515,[-0.00021926],10000,[1.74303922e-05],[1.50118045e+09],[-3.82172947e-09]
2516,[-0.00021927],10000,[1.54166999e-05],[1.91883265e+09],[-3.38042638e-09]
2517,[-0.00021928],10000,[1.37333881e-05],[2.41789699e+09],[-3.01151139e-09]
2518,[-0.0002193],10000,[1.23261691e-05],[3.0013078e+09],[-2.70309521e-09]
2519,[-0.00021931],10000,[1.11496837e-05],[3.66788333e+09],[-2.44524252e-09]
2520,[-0.00021932],10000,[1.01660304e-05],[4.41175916e+09],[-2.22965053e-09]
2521,[-0.00021934],10000,[9.34353908e-06],[5.22234926e+09],[-2.04938088e-09]
2522,[-0.00021935],10000,[8.65574404e-06],[6.08490953e+09],[-1.89863494e-09]
2523,[-0.00021936],10000,[8.08052758e-06],[6.98164534e+09],[-1.77256635e-09]
2524,[-0.00021938],10000,[7.59940703e-06],[7.89318241e+09],[-1.66712496e-09]
2525,[-0.00021939],10000,[7.19693395e-06],[8.80016663e+09],[-1.57892531e-09]
2526,[-0.0002194],10000,[6.86020092e-06],[9.68471112e+09],[-1.5051386e-09]
2527,[-0.00021941],10000,[6.57841681e-06],[1.05315431e+10],[-1.44339968e-09]
2528,[-0.00021943],10000,[6.34256293e-06],[1.13286896e+10],[-1.39173176e-09]
2529,[-0.00021944],10000,[6.14510373e-06],[1.20677219e+10],[-1.34848304e-09]
2530,[-0.00021945],10000,[5.97973823e-06],[1.27436514e+10],[-1.31227225e-09]
2531,[-0.00011352],10000,[0.03244449],[836.52656062],[-3.68450651e-06]
2532,[-0.00014658],10000,[0.01385089],[3555.89905413],[-2.03035871e-06]
2533,[-0.00016501],10000,[0.00841267],[8562.64958142],[-1.38821892e-06]
2534,[-0.00017531],10000,[0.00593282],[16206.07041207],[-1.04006633e-06]
2535,[-0.00018106],10000,[0.0045462],[26723.09663757],[-8.23122586e-07]
2536,[-8.3069783e-05],10000,[0.04501554],[593.66099314],[-3.74195901e-06]
2537,[-0.00012955],10000,[0.01699297],[2672.91663674],[-2.2016345e-06]
2538,[-0.00015548],10000,[0.0097189],[6808.7616731],[-1.51117441e-06]
2539,[-0.00016997],10000,[0.00661717],[13436.40791714],[-1.12472066e-06]
2540,[-0.00017806],10000,[0.00495717],[22853.95835248],[-8.82682882e-07]
2541,[-0.00018258],10000,[0.00394168],[35250.9479466],[-7.19693126e-07]
2542,[-0.00018512],10000,[0.00326299],[50737.02758818],[-6.04030887e-07]
2543,[-0.00018653],10000,[0.00277999],[69367.87014963],[-5.18559999e-07]
2544,[-0.00018733],10000,[0.00241981],[91165.8943232],[-4.53300887e-07]
2545,[-0.00018778],10000,[0.00214139],[116135.02333178],[-4.02106028e-07]
2546,[-0.00018803],10000,[0.00191997],[144270.14185783],[-3.61017423e-07]
2547,[-0.00018818],10000,[0.0017398],[175562.57213738],[-3.27392786e-07]
2548,[-0.00018826],10000,[0.00159039],[210002.91425779],[-2.99413254e-07]
2549,[-0.00018832],10000,[0.00146453],[247582.318461],[-2.75793042e-07]
2550,[-0.00018835],10000,[0.00135707],[288292.91898195],[-2.55601643e-07]
2551,[-0.00018837],10000,[0.00126427],[332127.87341535],[-2.38151425e-07]
2552,[-0.00018839],10000,[0.00118334],[379081.24521268],[-2.22924608e-07]
2553,[-0.0001884],10000,[0.00111214],[429147.86523348],[-2.09524642e-07]
2554,[-0.00018841],10000,[0.00104901],[482323.19538606],[-1.97643136e-07]
2555,[0.],10000,[0.00104901],[-inf],[0.]
2556,[-8.32612829e-05],10000,[0.00097064],[1274793.49106879],[-8.0816809e-08]
2557,[-0.0001665],10000,[0.00092678],[699248.87438491],[-1.5430975e-07]
2558,[-0.00024975],10000,[0.00086879],[530483.65350816],[-2.16976883e-07]
2559,[-0.000333],10000,[0.00080216],[466706.15492839],[-2.67114832e-07]
2560,[-0.00041625],10000,[0.00073207],[448261.28596942],[-3.04728685e-07]
2561,[-0.00049952],10000,[0.00066265],[455915.80477531],[-3.31004324e-07]
2562,[-0.00058279],10000,[0.00059665],[482001.67045573],[-3.47722934e-07]
2563,[-0.00066608],10000,[0.00053568],[523192.7784923],[-3.56806315e-07]
2564,[-0.00074938],10000,[0.00048045],[578094.540972],[-3.60040657e-07]
2565,[-0.00083269],10000,[0.00043107],[646278.83189426],[-3.58948799e-07]
2566,[-0.00091602],10000,[0.00038728],[727844.99788949],[-3.54759065e-07]
2567,[-0.00099937],10000,[0.00034865],[823200.23596193],[-3.48425553e-07]
2568,[-0.00108273],10000,[0.00031464],[932941.28900439],[-3.40669694e-07]
2569,[-0.00116612],10000,[0.00028473],[1057786.81731756],[-3.32026029e-07]
2570,[-0.00124952],10000,[0.00025841],[1198536.8241973],[-3.22884109e-07]
2571,[-0.00133295],10000,[0.00023521],[1356047.29347682],[-3.1352356e-07]
2572,[-0.00141641],10000,[0.00021473],[1531213.78814889],[-3.04141971e-07]
2573,[-0.00149989],10000,[0.0001966],[1724960.53614653],[-2.94876394e-07]
2574,[-0.0015834],10000,[0.00018051],[1938232.94058963],[-2.85819593e-07]
2575,[-0.00166694],10000,[0.00016619],[2171992.37289298],[-2.77032162e-07]
2576,[-0.0017505],10000,[0.00015341],[2427212.47845558],[-2.68551489e-07]
2577,[-0.0018341],10000,[0.00014198],[2704876.45472242],[-2.60398347e-07]
2578,[-0.00191774],10000,[0.00013171],[3005975.10057796],[-2.52581721e-07]
2579,[-0.00200141],10000,[0.00012247],[3331505.33272044],[-2.45102335e-07]
2580,[-0.00208511],10000,[0.00011412],[3682469.09219879],[-2.37955215e-07]
2581,[-0.00216886],10000,[0.00010657],[4059872.51813749],[-2.31131557e-07]
2582,[-0.00225264],10000,[9.97141278e-05],[4464725.28987627],[-2.24620072e-07]
2583,[-0.00233646],10000,[9.34779519e-05],[4898040.18418081],[-2.18407963e-07]
2584,[-0.00242033],10000,[8.7790272e-05],[5360832.67484605],[-2.12481612e-07]
2585,[-0.00250424],10000,[8.25906568e-05],[5854120.67988675],[-2.06827084e-07]
2586,[-0.0025882],10000,[7.78264815e-05],[6378924.37149357],[-2.01430463e-07]
2587,[-0.0026722],10000,[7.34517974e-05],[6936265.96637471],[-1.96278095e-07]
2588,[-0.00275625],10000,[6.94263782e-05],[7527169.7559369],[-1.91356747e-07]
2589,[-0.00284036],10000,[6.57149148e-05],[8152661.85224632],[-1.86653708e-07]
2590,[-0.00292451],10000,[6.22863332e-05],[8813770.3870468],[-1.82156848e-07]
2591,[-0.00300871],10000,[5.91132175e-05],[9511525.30668209],[-1.77854654e-07]
2592,[-0.00309297],10000,[5.6171318e-05],[10246958.56885513],[-1.73736235e-07]
2593,[-0.00317728],10000,[5.3439134e-05],[11021103.99205203],[-1.69791321e-07]
2594,[-0.00326165],10000,[5.08975561e-05],[11834997.53172557],[-1.66010248e-07]
2595,[-0.00334608],10000,[4.85295614e-05],[12689677.18425844],[-1.62383934e-07]
2596,[-0.00343057],10000,[4.63199517e-05],[13586183.07477106],[-1.58903857e-07]
2597,[-0.00351512],10000,[4.42551273e-05],[14525557.81619959],[-1.55562025e-07]
2598,[-0.00359973],10000,[4.2322894e-05],[15508846.30735982],[-1.52350944e-07]
2599,[-0.0036844],10000,[4.05122952e-05],[16537095.94561763],[-1.49263598e-07]
2600,[-0.00376914],10000,[3.88134658e-05],[17611357.04255101],[-1.46293407e-07]
2601,[-0.00385394],10000,[3.72175074e-05],[18732682.50814678],[-1.43434209e-07]
2602,[-0.00393882],10000,[3.57163776e-05],[19902128.36469351],[-1.4068023e-07]
2603,[-0.00402376],10000,[3.43027948e-05],[21120753.91389668],[-1.38026056e-07]
2604,[-0.00410876],10000,[3.29701544e-05],[22389621.81856535],[-1.35466609e-07]
2605,[-0.00419385],10000,[3.1712456e-05],[23709798.21540008],[-1.32997129e-07]
2606,[-0.004279],10000,[3.05242385e-05],[25082353.05087281],[-1.30613144e-07]
2607,[-0.00436422],10000,[2.94005241e-05],[26508360.22947369],[-1.2831046e-07]
2608,[-0.00444952],10000,[2.83367681e-05],[27988898.13426108],[-1.26085133e-07]
2609,[-0.0045349],10000,[2.73288151e-05],[29525049.5098838],[-1.23933457e-07]
2610,[-0.00462035],10000,[2.63728601e-05],[31117901.70674168],[-1.21851945e-07]
2611,[-0.00470589],10000,[2.54654138e-05],[32768547.22083087],[-1.19837316e-07]
2612,[-0.0047915],10000,[2.46032721e-05],[34478084.052271],[-1.17886481e-07]
2613,[-0.00487719],10000,[2.3783489e-05],[36247615.35614298],[-1.15996529e-07]
2614,[-0.00496296],10000,[2.30033518e-05],[38078250.49961764],[-1.14164714e-07]
2615,[-0.00504882],10000,[2.22603599e-05],[39971105.00427568],[-1.12388446e-07]
2616,[-0.00513475],10000,[2.15522052e-05],[41927300.45968845],[-1.1066528e-07]
2617,[-0.00522078],10000,[2.08767546e-05],[43947966.29167162],[-1.08992906e-07]
2618,[-0.00530689],10000,[2.02320348e-05],[46034238.3482673],[-1.0736914e-07]
2619,[-0.00539308],10000,[1.96162177e-05],[48187260.46927697],[-1.05791918e-07]
2620,[-0.00547937],10000,[1.90276085e-05],[50408184.28202914],[-1.04259284e-07]
2621,[-0.00556574],10000,[1.84646336e-05],[52698170.13313326],[-1.02769388e-07]
2622,[-0.00565221],10000,[1.79258312e-05],[55058386.55511161],[-1.01320475e-07]
2623,[-0.00573876],10000,[1.7409841e-05],[57490012.05239511],[-9.99108825e-08]
2624,[-0.0058254],10000,[1.69153969e-05],[59994234.29692826],[-9.85390321e-08]
2625,[-0.00591214],10000,[1.64413186e-05],[62572251.54062669],[-9.72034258e-08]
2626,[-0.00599897],10000,[1.59865052e-05],[65225272.33943809],[-9.59026409e-08]
2627,[-0.0060859],10000,[1.55499284e-05],[67954516.44602571],[-9.46353252e-08]
2628,[-0.00617292],10000,[1.51306277e-05],[70761215.31996408],[-9.34001926e-08]
2629,[-0.00626004],10000,[1.47277041e-05],[73646612.97749904],[-9.21960195e-08]
2630,[-0.00634725],10000,[1.43403164e-05],[76611965.2404177],[-9.10216415e-08]
2631,[-0.00643457],10000,[1.39676762e-05],[79658542.23130916],[-8.98759488e-08]
2632,[-0.00652198],10000,[1.36090442e-05],[82787626.51190862],[-8.87578847e-08]
2633,[-0.00660949],10000,[1.32637266e-05],[86000517.64400746],[-8.76664402e-08]
2634,[-0.0066971],10000,[1.29310719e-05],[89298528.31109309],[-8.66006539e-08]
2635,[-0.00678481],10000,[1.26104677e-05],[92682986.76984245],[-8.55596081e-08]
2636,[-0.00687262],10000,[1.23013377e-05],[96155240.69694848],[-8.4542425e-08]
2637,[-0.00696053],10000,[1.20031398e-05],[99716651.1577003],[-8.3548268e-08]
2638,[-0.00704855],10000,[1.17153633e-05],[1.03368599e+08],[-8.25763361e-08]
2639,[-0.00713667],10000,[1.14375267e-05],[1.07112484e+08],[-8.16258633e-08]
2640,[-0.00722489],10000,[1.1169176e-05],[1.10949725e+08],[-8.06961171e-08]
2641,[-0.00731322],10000,[1.09098824e-05],[1.14881761e+08],[-7.97863958e-08]
2642,[-0.00740166],10000,[1.06592413e-05],[1.18910052e+08],[-7.8896028e-08]
2643,[-0.00749019],10000,[1.041687e-05],[1.23036079e+08],[-7.80243702e-08]
2644,[-0.00757884],10000,[1.01824068e-05],[1.27261351e+08],[-7.71708045e-08]
2645,[-0.00766759],10000,[9.95550938e-06],[1.31587393e+08],[-7.63347402e-08]
2646,[-0.00775644],10000,[9.73585367e-06],[1.3601576e+08],[-7.55156091e-08]
2647,[-0.00784541],10000,[9.52313266e-06],[1.40548031e+08],[-7.47128666e-08]
2648,[-0.00793448],10000,[9.31705532e-06],[1.45185813e+08],[-7.39259895e-08]
2649,[-0.00802366],10000,[9.11734575e-06],[1.49930736e+08],[-7.31544756e-08]
2650,[-0.00811295],10000,[8.92374191e-06],[1.5478447e+08],[-7.2397841e-08]
2651,[-0.00820234],10000,[8.73599531e-06],[1.59748701e+08],[-7.16556223e-08]
2652,[-0.00829185],10000,[8.55386976e-06],[1.64825155e+08],[-7.0927373e-08]
2653,[-0.00838146],10000,[8.37714069e-06],[1.7001559e+08],[-7.02126627e-08]
2654,[-0.00847118],10000,[8.20559476e-06],[1.75321795e+08],[-6.95110785e-08]
2655,[-0.00856101],10000,[8.03902891e-06],[1.80745593e+08],[-6.88222223e-08]
2656,[-0.00865095],10000,[7.8772498e-06],[1.86288849e+08],[-6.81457101e-08]
2657,[-0.008741],10000,[7.72007349e-06],[1.91953459e+08],[-6.7481173e-08]
2658,[-0.00883116],10000,[7.56732456e-06],[1.97741363e+08],[-6.68282541e-08]
2659,[-0.00892143],10000,[7.41883597e-06],[2.03654537e+08],[-6.61866107e-08]
2660,[-0.00901181],10000,[7.27444828e-06],[2.09695004e+08],[-6.55559108e-08]
2661,[-0.00910229],10000,[7.1340095e-06],[2.15864828e+08],[-6.4935835e-08]
2662,[-0.00919289],10000,[6.9973745e-06],[2.22166121e+08],[-6.43260745e-08]
2663,[-0.00928359],10000,[6.86440476e-06],[2.28601039e+08],[-6.37263313e-08]
2664,[-0.00937441],10000,[6.73496797e-06],[2.35171784e+08],[-6.31363181e-08]
2665,[-0.00946533],10000,[6.60893761e-06],[2.41880619e+08],[-6.2555756e-08]
2666,[-0.00955636],10000,[6.48619284e-06],[2.48729848e+08],[-6.19843768e-08]
2667,[-0.0096475],10000,[6.36661798e-06],[2.55721839e+08],[-6.14219201e-08]
2668,[-0.00973874],10000,[6.25010244e-06],[2.62859012e+08],[-6.08681348e-08]
2669,[-0.0098301],10000,[6.13654033e-06],[2.70143846e+08],[-6.03227774e-08]
2670,[-0.00992156],10000,[6.02583029e-06],[2.77578879e+08],[-5.97856129e-08]
2671,[-0.01001312],10000,[5.91787518e-06],[2.8516672e+08],[-5.9256413e-08]
2672,[-0.0101048],10000,[5.81258201e-06],[2.92910033e+08],[-5.87349575e-08]
2673,[-0.01019658],10000,[5.70986154e-06],[3.00811561e+08],[-5.8221032e-08]
2674,[-0.01028846],10000,[5.60962832e-06],[3.08874106e+08],[-5.77144301e-08]
2675,[-0.01038045],10000,[5.51180024e-06],[3.17100558e+08],[-5.72149502e-08]
2676,[-0.01047254],10000,[5.41629868e-06],[3.25493866e+08],[-5.67223984e-08]
